IID,cluster
HORUS003910310795,0
HORUS006992569163,0
HORUS003910310481,1
HORUS007200117027,0
HORUS004861041940,0
HORUS004861043145,0
HORUS003992568908,1
HORUS003992570101,0
HORUS003992568875,0
HORUS003910310526,0
HORUS004861040991,0
HORUS003912557343,1
HORUS007200120358,0
HORUS12AA002BC4G0,0
HORUS003912557479,1
HORUS003992568762,0
HORUS007200116911,0
HORUS004861043210,0
HORUS003992568475,0
HORUS004861042258,0
HORUS12AA00188AU3,0
HORUS004861040352,0
HORUS007200121767,0
HORUS003910309633,0
HORUS12AA003DFJN4,0
HORUS003991271168,1
HORUS003992567781,0
HORUS12AA001LV625,0
HORUS003910310562,1
HORUS003910309917,0
HORUS003992568771,0
HORUS007200121735,0
HORUS003912556753,0
HORUS12AA003DE6A2,0
HORUS004861043116,0
HORUS007200121048,0
HORUS003992568583,0
HORUS004861040467,0
HORUS12AA0037IK01,0
HORUS12AA003G5MR4,0
HORUS12AA002AB533,0
HORUS12AA0025GE21,0
HORUS12AA001LT9I9,0
HORUS003912556546,0
HORUS003992569591,0
HORUS12AA002AB9C6,0
HORUS003992570131,0
HORUS003992570035,0
HORUS006600004072,0
HORUS007200116696,0
HORUS006600003384,0
HORUS003910309634,0
HORUS007200119678,0
HORUS004861042071,0
HORUS003991270168,0
HORUS12AA001LLQ51,0
HORUS003991271133,1
HORUS007100039265,0
HORUS003910309640,0
HORUS003991270390,0
HORUS007200121975,0
HORUS12AA001CVQK6,0
HORUS004861041127,0
HORUS007200120252,0
HORUS004861041962,0
HORUS003992568073,0
HORUS003912556831,0
HORUS004861040931,0
HORUS003910310121,0
HORUS004861041324,0
HORUS002100004972,0
HORUS003991270821,0
HORUS003910309830,0
HORUS003991270303,0
HORUS004861042915,0
HORUS003910310805,0
HORUS007200120337,0
HORUS006600008774,0
HORUS007200120351,0
HORUS007100039987,0
HORUS004861041348,0
HORUS003910310311,0
HORUS002100004898,0
HORUS002100004710,0
HORUS003992569388,0
HORUS006600007084,0
HORUS003991271122,1
HORUS003991270677,0
HORUS004861042975,0
HORUS003910310777,0
HORUS007100039536,0
HORUS003992569904,0
HORUS003992569507,0
HORUS003992568705,0
HORUS003910310034,0
HORUS003992569373,0
HORUS003910310451,0
HORUS003992568318,0
HORUS003912556613,0
HORUS007200116678,0
HORUS007200115456,0
HORUS003910310088,0
HORUS004861042064,0
HORUS003992569234,0
HORUS007200116870,0
HORUS004861042923,0
HORUS12AA001LM0I2,0
HORUS003992568508,0
HORUS007100039308,0
HORUS003912557199,0
HORUS007200121576,0
HORUS003991270630,0
HORUS003992569433,0
HORUS007200121866,0
HORUS003992569571,0
HORUS003991270661,0
HORUS006600003630,0
HORUS004861042157,0
HORUS003912556738,0
HORUS004861042106,0
HORUS007200120278,0
HORUS006600007016,0
HORUS12AA0020R868,0
HORUS004861042097,0
HORUS003991270240,0
HORUS003910309714,0
HORUS003912556853,0
HORUS003910310196,0
HORUS003992568432,0
HORUS003991270522,0
HORUS002100004615,0
HORUS007200116705,0
HORUS007200120356,0
HORUS003992568791,0
HORUS003991270365,0
HORUS007100039377,0
HORUS003910309751,0
HORUS003912557618,0
HORUS003992569254,0
HORUS007200120369,0
HORUS003912556685,0
HORUS12AA001DA0L8,0
HORUS003910310693,0
HORUS003912556686,0
HORUS000039970323,0
HORUS002100711216,0
HORUS004861040498,0
HORUS003910310681,1
HORUS12AA0027CV61,0
HORUS12AA001DBBU0,0
HORUS12AA001DASO7,0
HORUS007200113698,0
HORUS007100039635,0
HORUS003912556834,0
HORUS003910310533,0
HORUS003992568123,0
HORUS006992569166,0
HORUS12AA002094I4,0
HORUS007200121238,0
HORUS006600008909,0
HORUS007200116959,0
HORUS007200116667,0
HORUS003912557211,1
HORUS004861040724,0
HORUS003912556583,0
HORUS002100311129,0
HORUS004861042817,0
HORUS004861041424,0
HORUS003991270289,0
HORUS12AA001DZQL5,0
HORUS004861040557,0
HORUS004861042874,0
HORUS006600003310,0
HORUS002100004863,0
HORUS003992569010,0
HORUS007100039485,0
HORUS006600003622,0
HORUS12AA0018RSI7,0
HORUS004861042972,0
HORUS003910310615,0
HORUS007200121584,0
HORUS003910310089,0
HORUS004861043263,0
HORUS002100004699,0
HORUS007100039196,0
HORUS002100004681,0
HORUS004861042036,0
HORUS007200121739,0
HORUS004861042072,0
HORUS12AA001DPQD1,0
HORUS003991270991,1
HORUS12AA003DEUH7,0
HORUS007100039333,0
HORUS002100005023,0
HORUS007200119635,0
HORUS003992569416,0
HORUS004861041647,0
HORUS003910309946,0
HORUS12AA003ET242,0
HORUS006600003422,0
HORUS007200120937,0
HORUS007200121639,0
HORUS006600006887,0
HORUS003992569494,0
HORUS002100004678,0
HORUS003992569563,0
HORUS004861042907,0
HORUS003992568912,0
HORUS003992570086,0
HORUS007200121124,0
HORUS003992569474,0
HORUS003992568740,0
HORUS003991270374,0
HORUS003991270812,0
HORUS12AA00209JZ8,0
HORUS003992568144,0
HORUS003992568974,0
HORUS003912557519,0
HORUS003991270800,1
HORUS004861040861,0
HORUS003992570338,0
HORUS007200121292,0
HORUS002100004981,0
HORUS003992568541,0
HORUS004861041612,0
HORUS003910309543,0
HORUS12AA0020R132,0
HORUS002100004950,0
HORUS003992570099,0
HORUS006600003662,0
HORUS003912556630,0
HORUS004861041125,0
HORUS003992568221,0
HORUS003910309894,0
HORUS004861041144,0
HORUS003992567859,0
HORUS12AA0027BHA5,0
HORUS002100004583,0
HORUS003992569655,0
HORUS12AA0019JG21,0
HORUS003992567924,0
HORUS007200121324,0
HORUS007200120494,0
HORUS12AA001EGE19,0
HORUS003912557060,1
HORUS003992569801,0
HORUS003912556813,0
HORUS003991270977,1
HORUS007200120406,0
HORUS003992569959,0
HORUS003910310418,0
HORUS007200120997,0
HORUS004861043249,0
HORUS007100039505,0
HORUS003991270768,1
HORUS003992569027,0
HORUS004861040834,0
HORUS003991270320,0
HORUS003910310330,0
HORUS12AA001EGG90,0
HORUS003910309845,0
HORUS007200116946,0
HORUS12AA0033D838,0
HORUS003910310488,0
HORUS004861043012,0
HORUS003992570118,0
HORUS12AA002AA725,0
HORUS004861042746,0
HORUS003992569024,0
HORUS003991270700,0
HORUS12AA001DZSO7,0
HORUS007200121911,0
HORUS003910309707,0
HORUS004861041426,0
HORUS003912557337,0
HORUS003912556632,0
HORUS12AA001LUVA4,0
HORUS003910310485,0
HORUS003992569689,0
HORUS003910310015,0
HORUS003910310614,1
HORUS12AA002CSE31,0
HORUS003912556655,0
HORUS007100039445,0
HORUS003912556420,0
HORUS003912557136,0
HORUS007200117951,0
HORUS007200120328,0
HORUS007200120348,0
HORUS007200121306,0
HORUS007100039583,0
HORUS12AA001DNYC9,0
HORUS12AA0027AWQ0,0
HORUS12AA001DBIV1,0
HORUS003992568774,0
HORUS004861041501,0
HORUS003912556952,0
HORUS004861040630,0
HORUS004861042540,0
HORUS003992569326,0
HORUS003910309981,0
HORUS007200117046,0
HORUS004861041323,0
HORUS003991270965,1
HORUS007200121050,0
HORUS003992568465,0
HORUS004861041850,0
HORUS003992569997,1
HORUS006600003578,0
HORUS007200119875,0
HORUS004861041351,0
HORUS002100610929,0
HORUS003902609399,0
HORUS003912557294,0
HORUS12AA001D9AM5,0
HORUS007200121006,0
HORUS003991270234,0
HORUS004861041646,0
HORUS004861041941,0
HORUS003992569052,0
HORUS007200116908,0
HORUS007200121226,0
HORUS12AA0033C418,0
HORUS003910310967,0
HORUS12AA00188D70,0
HORUS004861040817,0
HORUS003992569011,0
HORUS006600006883,0
HORUS003912557074,0
HORUS12AA0020A1K7,0
HORUS002100004688,0
HORUS12AA001ASOC2,0
HORUS12AA001WZ311,0
HORUS007200121634,0
HORUS007200121028,0
HORUS006600007046,0
HORUS007100040035,0
HORUS003910309780,0
HORUS004861043132,0
HORUS003992568796,0
HORUS12AA0033C3D0,0
HORUS12AA0024DU55,0
HORUS007200121648,0
HORUS003912557286,1
HORUS003992568624,1
HORUS006600008740,0
HORUS12AA003G5ZH1,0
HORUS006600004051,0
HORUS003912556482,0
HORUS004861040768,0
HORUS003992568919,0
HORUS003992569316,0
HORUS007200121171,0
HORUS12AA001ASPZ5,0
HORUS007200121111,0
HORUS003910310517,0
HORUS003912556524,0
HORUS003912557586,1
HORUS007200118669,0
HORUS007100039306,0
HORUS003992569743,1
HORUS003992568425,0
HORUS12AA0039N6D9,0
HORUS12AA003G5812,0
HORUS12AA00177DS7,0
HORUS007200116897,0
HORUS004861043146,0
HORUS12AA001E5F97,0
HORUS003912557436,0
HORUS004861042279,0
HORUS003992569982,0
HORUS003912556727,0
HORUS003992569715,1
HORUS003992570103,0
HORUS004861040602,0
HORUS004861040863,0
HORUS003992568313,0
HORUS006600007029,0
HORUS007200121905,0
HORUS003912570680,0
HORUS003912556554,0
HORUS003992569493,0
HORUS004861041890,0
HORUS002100811117,0
HORUS003912557502,1
HORUS004200016314,0
HORUS003992568444,0
HORUS007200119699,0
HORUS007100039795,0
HORUS003910309787,0
HORUS007200121269,0
HORUS002100004948,0
HORUS007200121900,1
HORUS12AA0027AZ20,0
HORUS007200121158,0
HORUS007200121963,0
HORUS003912557363,0
HORUS004861040362,0
HORUS004861042342,0
HORUS003912557014,0
HORUS007200121822,0
HORUS004861042889,0
HORUS003910309688,0
HORUS003992569749,0
HORUS003991270790,1
HORUS007200121096,0
HORUS004861041314,0
HORUS004861040973,0
HORUS007200121663,1
HORUS003910310621,1
HORUS003910310309,0
HORUS004861042748,0
HORUS003910310416,0
HORUS003992570281,0
HORUS003991270575,0
HORUS003912556856,1
HORUS007200120874,0
HORUS12AA001LSPN8,0
HORUS004861041578,0
HORUS003912556778,0
HORUS004861040537,0
HORUS002100710826,0
HORUS007200119890,0
HORUS006600003288,0
HORUS003992569070,0
HORUS003910310078,0
HORUS003992569348,0
HORUS004861041848,0
HORUS003910309567,0
HORUS003992568327,0
HORUS007200121779,0
HORUS003992570025,0
HORUS003910310162,0
HORUS003992569008,0
HORUS002100004957,0
HORUS12AA001WYYY4,0
HORUS003992570352,0
HORUS004861040492,0
HORUS12AA001DBYT9,0
HORUS003910310130,0
HORUS007200116691,0
HORUS007200120495,0
HORUS004861043178,0
HORUS007200121719,0
HORUS003992570348,0
HORUS007200121796,0
HORUS002100110516,0
HORUS007200121180,0
HORUS007100039418,0
HORUS006992569165,0
HORUS003912556463,0
HORUS004861040500,0
HORUS003992569259,0
HORUS003910310384,0
HORUS12AA002A9VP9,0
HORUS004861042955,0
HORUS003991270980,0
HORUS003991270508,0
HORUS004861041637,0
HORUS12AA003H0U47,0
HORUS12AA0027BEP8,0
HORUS007200120600,0
HORUS12AA003H1216,0
HORUS007100039460,0
HORUS004861041975,0
HORUS002100710528,0
HORUS007200120403,0
HORUS004861042587,0
HORUS006600004030,0
HORUS004861043104,0
HORUS003912557595,1
HORUS003992568065,0
HORUS002100910828,0
HORUS004861042080,0
HORUS003992568485,0
HORUS002100811227,0
HORUS007200121225,0
HORUS007200118694,0
HORUS004861041470,0
HORUS12AA00164UR0,0
HORUS003910309715,0
HORUS12AA001AS2D9,0
HORUS12AA001LTHJ2,0
HORUS007200118693,0
HORUS003912556881,1
HORUS12AA003G6W68,0
HORUS003992569627,0
HORUS004861041340,0
HORUS003992569057,0
HORUS003992568628,0
HORUS003992569302,0
HORUS12AA001E0BW2,0
HORUS003992568813,0
HORUS007100039546,0
HORUS003991270749,1
HORUS004200018694,0
HORUS002100004855,0
HORUS003910310193,0
HORUS004861042564,0
HORUS004861041142,0
HORUS12AA0024DZE8,0
HORUS12AA001DNX41,0
HORUS12AA0024DZG4,0
HORUS003910310863,0
HORUS12AA001DJUN9,0
HORUS003992570085,0
HORUS007100039425,0
HORUS004861041889,0
HORUS007200113925,0
HORUS007200121789,0
HORUS003910310021,0
HORUS003910309881,0
HORUS006600004103,0
HORUS004861041414,0
HORUS12AA001AHFM3,0
HORUS003991270574,0
HORUS002100004838,0
HORUS12AA00216Z77,0
HORUS003992569515,0
HORUS12AA003DCZC6,0
HORUS007200117859,0
HORUS003992568861,1
HORUS003992568644,1
HORUS007100039837,0
HORUS12AA0033CXO1,0
HORUS12AA00164QI2,0
HORUS003991270403,0
HORUS006600006895,0
HORUS007100039592,0
HORUS003992570098,0
HORUS12AA0015B438,0
HORUS003910310981,0
HORUS007100039329,0
HORUS003992568784,0
HORUS003991270720,0
HORUS003910310231,1
HORUS003991270912,0
HORUS003910310724,0
HORUS002100005002,0
HORUS003912556701,0
HORUS007200121513,0
HORUS003992568398,0
HORUS004861041903,0
HORUS006600008930,0
HORUS003991270429,0
HORUS003912557029,0
HORUS003912556469,0
HORUS003910309692,0
HORUS007200120302,0
HORUS003991270536,0
HORUS003912556805,0
HORUS003910309802,0
HORUS004861042347,0
HORUS007100039496,0
HORUS007200121611,0
HORUS004861040703,0
HORUS007200120338,0
HORUS003912556799,0
HORUS12AA003ET7I4,0
HORUS007200121257,0
HORUS004861040575,0
HORUS003992568480,0
HORUS003912557083,0
HORUS12AA0025W6O5,0
HORUS003992569920,0
HORUS004861040599,0
HORUS004861042207,0
HORUS002100610509,0
HORUS007200121974,0
HORUS003910309913,0
HORUS003992568181,0
HORUS003991270204,0
HORUS004861042787,0
HORUS002100810716,0
HORUS004861042741,0
HORUS003991270516,0
HORUS007200120910,0
HORUS003991270581,0
HORUS003992568933,0
HORUS002100004600,0
HORUS007200118737,0
HORUS003992569001,0
HORUS12AA0025W9F0,0
HORUS007200120442,0
HORUS004861041568,0
HORUS007200118775,0
HORUS004861040895,0
HORUS002100410905,0
HORUS003912556641,0
HORUS004861040704,0
HORUS003992569230,0
HORUS004861040625,0
HORUS007100039527,0
HORUS007200120565,0
HORUS004861042053,0
HORUS12AA003DDGX1,0
HORUS003992569871,0
HORUS003912557200,0
HORUS003992569477,0
HORUS003992569298,0
HORUS007200116895,0
HORUS003992568189,0
HORUS004861042325,0
HORUS12AA001CVW70,0
HORUS002100110430,0
HORUS007200120112,0
HORUS003910310482,0
HORUS007200116861,0
HORUS003992570373,0
HORUS12AA002BD1H9,0
HORUS007100039816,0
HORUS004861042736,0
HORUS12AA001D9PM0,0
HORUS004861042849,0
HORUS12AA001EGEC2,0
HORUS004861042339,0
HORUS007200121408,0
HORUS002100810701,0
HORUS007200116802,0
HORUS004861042533,0
HORUS007100039651,0
HORUS003992568495,0
HORUS003910310818,1
HORUS003910310019,0
HORUS003992568843,0
HORUS006600007064,0
HORUS003992570067,0
HORUS003992568748,0
HORUS007200121916,0
HORUS12AA001E5NL1,0
HORUS003912556697,0
HORUS007200120317,0
HORUS003912557278,1
HORUS003910310010,0
HORUS003912557124,0
HORUS12AA001LMRJ6,0
HORUS003910310313,0
HORUS004861042129,0
HORUS003992570276,1
HORUS002100004787,0
HORUS007200120157,0
HORUS007200121846,0
HORUS004861042823,0
HORUS12AA0037IJ69,0
HORUS002100811112,0
HORUS12AA002097E9,0
HORUS12AA001CVRS9,0
HORUS003991270793,0
HORUS007200120313,0
HORUS004861041053,0
HORUS003991270513,0
HORUS006600008943,0
HORUS007200120092,0
HORUS003992569447,0
HORUS003912556587,0
HORUS12AA0036SF56,0
HORUS12AA0024DZ84,0
HORUS12AA0036ITB6,0
HORUS004861041610,0
HORUS003991271101,1
HORUS007200121126,0
HORUS007200118005,0
HORUS003992568588,0
HORUS004861041546,0
HORUS12AA001LVZX2,0
HORUS12AA00225S34,0
HORUS12AA0018DS30,0
HORUS004861043262,0
HORUS003992567880,0
HORUS003910310946,0
HORUS006600003568,0
HORUS007200117996,0
HORUS11AA00228I88,0
HORUS12AA0027APW5,0
HORUS003992568251,0
HORUS12AA001LMGQ3,0
HORUS002100004878,0
HORUS007200120569,0
HORUS007200119842,0
HORUS12AA001LL4U6,0
HORUS007200117312,0
HORUS004861040300,0
HORUS003910310402,0
HORUS006600008744,0
HORUS004861041593,0
HORUS004861041592,0
HORUS12AA00164C31,0
HORUS003910310375,0
HORUS003912556672,0
HORUS003910309744,0
HORUS007100039888,0
HORUS003991271172,1
HORUS006992569017,0
HORUS003910310541,0
HORUS002100004757,0
HORUS007100039809,0
HORUS12AA003ET9D2,0
HORUS003910310473,0
HORUS006600004104,0
HORUS003991270276,0
HORUS007100039680,0
HORUS007200121303,0
HORUS003910309683,0
HORUS003992569089,0
HORUS003912556502,0
HORUS003991270483,0
HORUS003910310166,0
HORUS004861040569,0
HORUS006600008787,0
HORUS007200120043,0
HORUS007200121112,0
HORUS007200120407,0
HORUS007200121979,0
HORUS12AA0024X9O1,0
HORUS003992569677,0
HORUS12AA001E0660,0
HORUS007200121575,0
HORUS003912557182,1
HORUS003991270514,0
HORUS003910310893,0
HORUS003910310000,0
HORUS003912557580,0
HORUS003910310555,1
HORUS007200116811,0
HORUS004861041431,0
HORUS003910311040,0
HORUS002100004596,0
HORUS004861041485,0
HORUS003992570249,1
HORUS003992567820,0
HORUS003992570122,0
HORUS004861040843,0
HORUS003992568574,0
HORUS004861041994,0
HORUS003992569293,0
HORUS002100110510,0
HORUS002100004798,0
HORUS003992569681,1
HORUS003910309996,0
HORUS003912557121,0
HORUS007200121695,0
HORUS003992570186,0
HORUS006600008772,0
HORUS007200121638,0
HORUS003912556483,0
HORUS007200121793,0
HORUS002100004675,0
HORUS004861041097,0
HORUS003992570349,0
HORUS007200116877,0
HORUS007200121234,0
HORUS12AA001LW2I0,0
HORUS003912557224,0
HORUS007200119739,0
HORUS12AA001EDIH4,0
HORUS12AA002CS7Z6,0
HORUS003912557099,0
HORUS003992569354,0
HORUS007200121809,0
HORUS006600008745,0
HORUS003991270267,0
HORUS003991270838,0
HORUS003991270761,1
HORUS003991270747,1
HORUS12AA003G4BF2,0
HORUS004861040471,0
HORUS003910310715,0
HORUS003992569073,0
HORUS004861042501,0
HORUS007100039282,0
HORUS003992569989,0
HORUS12AA0017KNX7,0
HORUS12AA0020UGS9,0
HORUS003991271119,0
HORUS006600004012,0
HORUS003992570037,0
HORUS12AA001AHF51,0
HORUS003910309776,0
HORUS004861042362,0
HORUS007200119984,0
HORUS002100610705,0
HORUS002100004659,0
HORUS002100004982,0
HORUS007100039277,0
HORUS004861043276,0
HORUS003992569877,0
HORUS003991270817,1
HORUS007100039876,0
HORUS12AA001LUUC1,0
HORUS003910310462,0
HORUS002100004557,0
HORUS007200120944,0
HORUS12AA0036JLQ2,0
HORUS007200121987,0
HORUS003991270558,0
HORUS003992569246,0
HORUS003910309847,0
HORUS006600004106,0
HORUS003910309849,0
HORUS006600007019,0
HORUS003912556470,0
HORUS007200117867,0
HORUS12AA0018RY93,0
HORUS003992568582,0
HORUS12AA001EE0O3,0
HORUS003912556605,0
HORUS004861041582,0
HORUS003912557179,0
HORUS007200118653,0
HORUS12AA0018S2G2,0
HORUS006600003258,0
HORUS007200120241,0
HORUS004861041375,0
HORUS004861043133,0
HORUS007200120994,0
HORUS007200121738,0
HORUS003912556537,0
HORUS003912557256,0
HORUS003992570300,1
HORUS007200121689,0
HORUS003912557319,0
HORUS004861042186,0
HORUS003912557591,0
HORUS003992568967,0
HORUS003991270982,1
HORUS003992568522,0
HORUS004861043227,0
HORUS12AA0029FMA0,0
HORUS007200121355,0
HORUS004861041595,0
HORUS003912556342,0
HORUS007200121672,0
HORUS007200120888,0
HORUS12AA001WYZG9,0
HORUS007200116898,0
HORUS004861042902,0
HORUS003910310538,0
HORUS003992569717,1
HORUS12AA00227ZP4,0
HORUS003992570071,1
HORUS002100004702,0
HORUS003912557090,0
HORUS12AA0024WU57,0
HORUS007200116776,0
HORUS002100004984,0
HORUS002100004660,0
HORUS003992569036,0
HORUS007200116875,0
HORUS007200120513,0
HORUS003910310494,0
HORUS003992569798,0
HORUS003992570119,0
HORUS003991270851,0
HORUS002100611130,0
HORUS007200117278,0
HORUS12AA001DZNP0,0
HORUS003991270950,0
HORUS003910310095,0
HORUS003991270550,0
HORUS003912557493,1
HORUS007100039658,0
HORUS002100004820,0
HORUS12AA002ALKJ4,0
HORUS007200121988,0
HORUS007100039446,0
HORUS004861040822,0
HORUS004861040463,0
HORUS007200116866,0
HORUS003910311018,0
HORUS12AA0024DSQ1,0
HORUS003992569393,0
HORUS003910309658,0
HORUS003992570162,0
HORUS007200116771,0
HORUS002100004684,0
HORUS12AA00228223,0
HORUS007200121166,0
HORUS003992567840,0
HORUS12AA001LL8I6,0
HORUS004861040466,0
HORUS12AA001E5US0,0
HORUS003910309606,0
HORUS003910310141,0
HORUS006600004039,0
HORUS004861040519,0
HORUS003912556735,0
HORUS007100039247,0
HORUS12AA003H1091,0
HORUS003910310539,1
HORUS007100039343,0
HORUS007200121217,0
HORUS12AA001DBDP8,0
HORUS007200121642,0
HORUS007200121933,0
HORUS007200118209,0
HORUS002100004765,0
HORUS003912556944,1
HORUS003912556865,0
HORUS007200116731,0
HORUS12AA003H1141,0
HORUS007200120963,0
HORUS007200120876,0
HORUS12AA0039MPU1,0
HORUS007100039933,0
HORUS007200119787,0
HORUS12AA00223EX8,0
HORUS004861042247,0
HORUS12AA002AB483,0
HORUS003992569952,0
HORUS003991270378,0
HORUS003910309980,0
HORUS004861041051,0
HORUS12AA001CVTG1,0
HORUS12AA00188AY5,0
HORUS003912556779,0
HORUS003912557295,0
HORUS007200120434,0
HORUS12AA002BBU89,0
HORUS007200120279,0
HORUS003992567929,0
HORUS003910310530,1
HORUS003992568594,0
HORUS007200116813,0
HORUS007200117052,0
HORUS007200117987,0
HORUS12AA002BBXN2,0
HORUS12AA001WYYU2,0
HORUS12AA001EDRA9,0
HORUS003992569739,0
HORUS003991270346,0
HORUS12AA0025WE52,0
HORUS004861040394,0
HORUS007100039560,0
HORUS003910309775,0
HORUS003992568531,0
HORUS003910311063,1
HORUS12AA001M5GS6,0
HORUS003991271067,0
HORUS003992569872,0
HORUS003912557506,1
HORUS003992569641,0
HORUS002100004918,0
HORUS003910310412,0
HORUS007200121908,0
HORUS003992569391,0
HORUS003912556611,0
HORUS003912557061,0
HORUS007200121148,0
HORUS003912557186,0
HORUS12AA0017MBA1,0
HORUS004861041908,0
HORUS12AA0029FZS1,0
HORUS007200118701,0
HORUS12AA003DE0A8,0
HORUS003910310986,0
HORUS007200120561,0
HORUS002100311207,0
HORUS007200121245,0
HORUS003992568505,0
HORUS003910310496,0
HORUS007200121270,0
HORUS003991270571,0
HORUS003991270823,1
HORUS004861041338,0
HORUS007200119850,0
HORUS007200116963,0
HORUS003991270910,0
HORUS004861041478,0
HORUS004861042348,0
HORUS007200120545,0
HORUS002100410827,0
HORUS003991270271,0
HORUS003991270269,0
HORUS002100411107,0
HORUS007200119726,0
HORUS004861039960,0
HORUS003992568109,0
HORUS003910310018,0
HORUS003910310254,0
HORUS007200116791,0
HORUS007200119676,0
HORUS007100039228,0
HORUS002100004722,0
HORUS12AA0036IFI6,0
HORUS003992570218,1
HORUS003992570337,0
HORUS004861041092,0
HORUS003910310598,0
HORUS004861041680,0
HORUS003992568373,0
HORUS003912557031,0
HORUS007200120956,0
